lst_output_pos,lst_output_neg,lst_output_neut
0.6967618200778962,0.6493568436503411,0.3994599527418614
0.7316146821975709,0.6321422092020512,0.41961083586514003
0.7124140750169755,0.6547483943700791,0.43937003466486935
0.7327973148226739,0.708441509962082,0.43208509865403183
0.7348012763261796,0.7918528190851213,0.41047921101748946
0.7391684790849686,0.9032153741717339,0.3563677274137736
0.7499492673873902,1.009838641881943,0.30150848095119
